SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,E,4344,EQUITY,0,PUNJABCHEM,1,Punjab Chemicals & Crop Protection,,,,10,NA,ES,EQ,PUNJAB CHEM & CROP PROT L
NSE,E,436,EQUITY,0,IFGLEXPOR,1,IFGL Refractories,,,,5,NA,ES,EQ,IFGL REFRACTORIES LIMITED
NSE,E,4378,EQUITY,0,SENSEXIETF,1,ICICI Pru Sensex ETF,,,,1,NA,ETF,EQ,ICICI PRUD SENSEX ETF
NSE,E,438,EQUITY,0,BHEL,1,Bharat Heavy Electricals,,,,1,NA,ES,EQ,BHEL
NSE,E,4391,EQUITY,0,GULFOILLUB,1,Gulf Oil Lubricants,,,,10,NA,ES,EQ,GULF OIL LUB. IND. LTD.
NSE,E,4394,EQUITY,0,MIRZAINT,1,Mirza International,,,,1,NA,ES,EQ,MIRZA INTERNATIONAL LIMIT
NSE,E,4410,EQUITY,0,JAGSNPHARM,1,Jagsonpal Pharmaceuticals,,,,1,NA,ES,EQ,JAGSONPAL PHARMACEUTICALS
NSE,E,4421,EQUITY,0,CREDITACC,1,Credit Access Grameen,,,,10,NA,ES,EQ,CREDITACCESS GRAMEEN LTD
NSE,E,4422,EQUITY,0,INDIANCARD,1,Indian Card Clothing Company,,,,5,NA,ES,EQ,INDIAN CARD CLOTHING CO.
NSE,E,445,EQUITY,0,5PAISA,1,5Paisa Capital,,,,5,NA,ES,EQ,5PAISA CAPITAL LIMITED
NSE,E,4481,EQUITY,0,AARTIDRUGS,1,Aarti Drugs,,,,5,NA,ES,EQ,AARTI DRUGS LTD.
NSE,E,4487,EQUITY,0,ALKYLAMINE,1,Alkyl Amines Chemicals,,,,10,NA,ES,EQ,ALKYL AMINES CHEM. LTD
NSE,E,4491,EQUITY,0,JCHAC,1,Johnson Controls Hitachi AC,,,,10,NA,ES,EQ,JOHNSON CONTROLS HITACHI
NSE,E,4503,EQUITY,0,MPHASIS,1,Mphasis,,,,10,NA,ES,EQ,MPHASIS LIMITED
NSE,E,4522,EQUITY,0,SIGIND,1,Signet Industries,,,,1,NA,ES,EQ,SIGNET INDUSTRIES LIMITED
NSE,E,4525,EQUITY,0,DYNAMATECH,1,Dynamatic Technologies,,,,50,NA,ES,EQ,DYNAMATIC TECHNOLOGIES
NSE,E,4529,EQUITY,0,NEXT50IETF,1,ICICI Pru Nifty Next 50 ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - ICICINXT50
NSE,E,4566,EQUITY,0,RUCHINFRA,1,Ruchi Infrastructure,,,,1,NA,ES,EQ,RUCHI INFRASTRUCTURE LTD
NSE,E,4587,EQUITY,0,RAMCOIND,1,Ramco Industries,,,,1,NA,ES,EQ,RAMCO INDUSTRIES LIMITED
NSE,E,4594,EQUITY,0,KOTHARIPET,1,Kothari Petrochemicals,,,,1,NA,ES,EQ,KOTHARI PETROCHEM LTD
NSE,E,4598,EQUITY,0,HERITGFOOD,1,Heritage Foods,,,,5,NA,ES,EQ,HERITAGE FOODS LTD
NSE,E,4656,EQUITY,0,SBCL,1,Shivalik Bimetal Controls,,,,5,NA,ES,EQ,SHIVALIK BIMETAL CON. LTD
NSE,E,4668,EQUITY,0,BANKBARODA,1,Bank of Baroda,,,,1,NA,ES,EQ,BANK OF BARODA
NSE,E,467,EQUITY,0,HDFCLIFE,1,HDFC Life Insurance,,,,5,NA,ES,EQ,HDFC LIFE INS CO LTD
NSE,E,4684,EQUITY,0,SONACOMS,1,Sona BLW Precision Forgings,,,,5,NA,ES,EQ,SONA BLW PRECISION FRGS L
NSE,E,4693,EQUITY,0,SHYAMMETL,1,Shyam Metalics & Energy,,,,5,NA,ES,EQ,SHYAM METALICS AND ENGY L
NSE,E,471,EQUITY,0,OSWALGREEN,1,Oswal Greentech,,,,1,NA,ES,EQ,OSWAL GREENTECH LIMITED
NSE,E,4717,EQUITY,0,GAIL,1,GAIL,,,,1,NA,ES,EQ,GAIL (INDIA) LTD
NSE,E,4732,EQUITY,0,SKMEGGPROD,1,SKM Egg Products Export,,,,1,NA,ES,EQ,SKM EGG PROD EXPORT(I) LT
NSE,E,474,EQUITY,0,3MINDIA,1,3M India,,,,500,NA,ES,EQ,3M INDIA LIMITED
NSE,E,4745,EQUITY,0,BANKINDIA,1,Bank of India,,,,1,NA,ES,EQ,BANK OF INDIA
NSE,E,4747,EQUITY,0,INDNIPPON,1,India Nippon Electricals,,,,5,NA,ES,EQ,INDIA NIPPON ELECT  LTD
NSE,E,4749,EQUITY,0,CONCOR,1,Container Corporation of India,,,,5,NA,ES,EQ,CONTAINER CORP OF IND LTD
NSE,E,4751,EQUITY,0,INDRAMEDCO,1,Indraprastha Medical Corporation,,,,5,NA,ES,EQ,INDRAPRASTHA MEDICAL CORP
NSE,E,477,EQUITY,0,BIRLACABLE,1,Birla Cable,,,,1,NA,ES,EQ,BIRLA CABLE LIMITED
NSE,E,4771,EQUITY,0,TCIFINANCE,1,TCI Finance,,,,1,NA,ES,EQ,TCI FINANCE LTD
NSE,E,4775,EQUITY,0,DCMFINSERV,1,DCM Financial Services,,,,1,NA,ES,EQ,DCM FINANCIAL SERVICES LT
NSE,E,48,EQUITY,0,HAPPSTMNDS,1,Happiest Minds Technologies,,,,5,NA,ES,EQ,HAPPIEST MINDS TECHNO LTD
NSE,E,480,EQUITY,0,BIRLACORPN,1,Birla Corporation,,,,10,NA,ES,EQ,BIRLA CORPORATION LTD
NSE,E,4809,EQUITY,0,KCPSUGIND,1,KCP Sugar & Industries,,,,1,NA,ES,EQ,KCP SUGAR IND CORP LTD.
NSE,E,4822,EQUITY,0,DODLA,1,Dodla Dairy,,,,10,NA,ES,EQ,DODLA DAIRY LIMITED
NSE,E,4838,EQUITY,0,LIQUIDIETF,1,ICICI Pru BSE Liquid ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - ICICILIQ
NSE,E,4843,EQUITY,0,SNOWMAN,1,Snowman Logistics,,,,1,NA,ES,EQ,SNOWMAN LOGISTICS LTD.
NSE,E,4847,EQUITY,0,KIMS,1,Krishna Institute of Medical Sciences,,,,5,NA,ES,EQ,KRISHNA INST OF MED SCI L
NSE,E,4870,EQUITY,0,INDSWFTLAB,1,Ind Swift Laboratories,,,,1,NA,ES,EQ,IND SWIFT LABORATORIES LT
NSE,E,489,EQUITY,0,ICEMAKE,1,Ice Make Refrigeration,,,,5,NA,ES,EQ,ICE MAKE REFRIGERAT LTD
NSE,E,4892,EQUITY,0,SAREGAMA,1,Saregama India,,,,5,NA,ES,EQ,SAREGAMA INDIA LIMITED
NSE,E,4898,EQUITY,0,FDC,1,FDC,,,,5,NA,ES,EQ,FDC LIMITED
NSE,E,4907,EQUITY,0,ENGINERSIN,1,Engineers India,,,,1,NA,ES,EQ,ENGINEERS INDIA LTD
NSE,E,4911,EQUITY,0,MADRASFERT,1,Madras Fertilizers,,,,1,NA,ES,EQ,MADRAS FERTILISERS LTD
NSE,E,4920,EQUITY,0,HINDCON,1,Hindcon Chemicals,,,,1,NA,ES,EQ,HINDCON CHEMICALS LIMITED
NSE,E,4934,EQUITY,0,IPL,1,India Pesticides,,,,1,NA,ES,EQ,INDIA PESTICIDES LIMITED
NSE,E,495,EQUITY,0,BLUEDART,1,Blue Dart Express,,,,50,NA,ES,EQ,BLUE DART EXPRESS LTD
NSE,E,4953,EQUITY,0,ADROITINFO,1,Adroit Infotech,,,,1,NA,ES,EQ,ADROIT INFOTECH LIMITED
NSE,E,4957,EQUITY,0,GANGAFORGE,1,Ganga Forging,,,,1,NA,ES,EQ,GANGA FORGING LIMITED
NSE,E,4963,EQUITY,0,ICICIBANK,1,ICICI Bank,,,,10,NA,ES,EQ,ICICI BANK LTD.
NSE,E,4973,EQUITY,0,PHARMABEES,1,Nippon Pharma ETF (PHARMABEES),,,,1,NA,ETF,EQ,NIPPONAMC - NETFPHARMA
NSE,E,4986,EQUITY,0,IRCON,1,Ircon International,,,,1,NA,ES,EQ,IRCON INTERNATIONAL LTD
NSE,E,4992,EQUITY,0,SHARDACROP,1,Sharda Cropchem,,,,5,NA,ES,EQ,SHARDA CROPCHEM LTD.
NSE,E,5049,EQUITY,0,CLEAN,1,Clean Science & Technology,,,,10,NA,ES,EQ,CLEAN SCIENCE & TECH LTD
NSE,E,5054,EQUITY,0,GRINFRA,1,GR Infraprojects,,,,10,NA,ES,EQ,G R INFRAPROJECTS LIMITED
NSE,E,509,EQUITY,0,MAZDOCK,1,Mazagon Dock Shipbuilders,,,,10,NA,ES,EQ,MAZAGON DOCK SHIPBUIL LTD
NSE,E,5097,EQUITY,0,ETERNAL,1,Eternal,,,,1,NA,ES,EQ,ETERNAL LIMITED
NSE,E,5108,EQUITY,0,KPIGREEN,1,KPI Green Energy,,,,5,NA,ES,EQ,KPI GREEN ENERGY LIMITED
NSE,E,5114,EQUITY,0,SGIL,1,Synergy Green Industries,,,,5,NA,ES,EQ,SYNERGY GREEN IND. LTD
NSE,E,513,EQUITY,0,BOMDYEING,1,Bombay Dyeing,,,,1,NA,ES,EQ,BOMBAY DYEING & MFG. CO L
NSE,E,5142,EQUITY,0,CIGNITITEC,1,Cigniti Technologies,,,,10,NA,ES,EQ,CIGNITI TECHNOLOGIES LTD
NSE,E,5143,EQUITY,0,JAICORPLTD,1,Jai Corp,,,,1,NA,ES,EQ,JAI CORP LIMITED
NSE,E,5162,EQUITY,0,TATVA,1,Tatva Chintan Pharma,,,,5,NA,ES,EQ,TATVA CHIN PHARM CHEM LTD
NSE,E,5168,EQUITY,0,SBIETFCON,1,SBI Nifty Consumption ETF,,,,1,NA,ETF,EQ,SBIAMC - SBIETFCON
NSE,E,5186,EQUITY,0,STYLAMIND,1,Stylam Industries,,,,10,NA,ES,EQ,STYLAM INDUSTRIES LIMITED
NSE,E,5194,EQUITY,0,ANTGRAPHIC,1,Antarctica,,,,1,NA,ES,EQ,ANTARCTICA LTD
NSE,E,5204,EQUITY,0,GMDCLTD,1,Gujarat Mineral Development Corporation,,,,5,NA,ES,EQ,GUJARAT MINERAL DEV CORP
NSE,E,522,EQUITY,0,ICICIB22,1,ICICI Pru Bharat 22 ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - BHARATIWIN
NSE,E,5220,EQUITY,0,BFSI,1,Mirae Asset Nifty Financial Service ETF,,,,1,NA,ETF,EQ,MIRAEAMC - MAFSETF
NSE,E,5239,EQUITY,0,MAHAPEXLTD,1,Maha Rashtra Apex Corporation,,,,1,NA,ES,EQ,MAHA RASHTRA APEX COPR. L
NSE,E,5245,EQUITY,0,AAREYDRUGS,1,Aarey Drugs & Pharmaceuticals,,,,1,NA,ES,EQ,AAREY DRUGS & PHARM LTD
NSE,E,5258,EQUITY,0,INDUSINDBK,1,Indusind Bank,,,,5,NA,ES,EQ,INDUSIND BANK LIMITED
NSE,E,526,EQUITY,0,BPCL,1,Bharat Petroleum,,,,5,NA,ES,EQ,BHARAT PETROLEUM CORP  LT
NSE,E,5264,EQUITY,0,PDSL,1,PDS,,,,5,NA,ES,EQ,PDS LIMITED
NSE,E,5265,EQUITY,0,ALIVUS,1,Alivus Life Sciences,,,,10,NA,ES,EQ,ALIVUS LIFE SCIENCES LTD
NSE,E,527,EQUITY,0,UTIAMC,1,UTI AMC,,,,10,NA,ES,EQ,UTI ASSET MNGMT CO LTD
NSE,E,5279,EQUITY,0,ROLEXRINGS,1,Rolex Rings,,,,10,NA,ES,EQ,ROLEX RINGS LIMITED
NSE,E,5292,EQUITY,0,PRITIKAUTO,1,Pritika Auto Industries,,,,1,NA,ES,EQ,PRITIKA AUTO INDUS LTD
NSE,E,530,EQUITY,0,BPL,1,BPL,,,,1,NA,ES,EQ,BPL LTD
NSE,E,5306,EQUITY,0,FMCGIETF,1,ICICI Pru Nifty FMCG ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - ICICIFMCG
NSE,E,5313,EQUITY,0,UGROCAP,1,UGRO Capital,,,,1,NA,ES,EQ,UGRO CAPITAL LIMITED
NSE,E,5352,EQUITY,0,EXXARO,1,Exxaro Tiles,,,,1,NA,ES,EQ,EXXARO TILES LIMITED
NSE,E,5359,EQUITY,0,KRSNAA,1,Krsnaa Diagnostics,,,,5,NA,ES,EQ,KRSNAA DIAGNOSTICS LTD
NSE,E,5366,EQUITY,0,WINDLAS,1,Windlas Biotech,,,,5,NA,ES,EQ,WINDLAS BIOTECH LIMITED
NSE,E,5373,EQUITY,0,DEVYANI,1,Devyani International,,,,1,NA,ES,EQ,DEVYANI INTERNATIONAL LTD
NSE,E,5378,EQUITY,0,ASAHIINDIA,1,Asahi India Glass,,,,5,NA,ES,EQ,ASAHI INDIA GLASS LIMITED
NSE,E,5382,EQUITY,0,EPIGRAL,1,Epigral,,,,10,NA,ES,EQ,EPIGRAL LIMITED
NSE,E,5385,EQUITY,0,AAVAS,1,Aavas Financiers,,,,10,NA,ES,EQ,AAVAS FINANCIERS LIMITED
NSE,E,5394,EQUITY,0,MOL,1,Meghmani Organics,,,,1,NA,ES,EQ,MEGHMANI ORGANICS LIMITED
NSE,E,5401,EQUITY,0,NGIL,1,Nakoda Group of Industries,,,,1,NA,ES,EQ,NAKODA GROUP OF IND. LTD
NSE,E,5407,EQUITY,0,CARTRADE,1,CarTrade Tech,,,,10,NA,ES,EQ,CARTRADE TECH LIMITED
NSE,E,5426,EQUITY,0,NUVOCO,1,Nuvoco Vistas Corporation,,,,5,NA,ES,EQ,NUVOCO VISTAS CORP LTD
NSE,E,5428,EQUITY,0,TRIGYN,1,Trigyn Technologies,,,,1,NA,ES,EQ,TRIGYN TECHNOLOGIES LTD
NSE,E,5435,EQUITY,0,APTUS,1,Aptus Value Housing Finance,,,,5,NA,ES,EQ,APTUS VALUE HSG FIN I LTD
NSE,E,5449,EQUITY,0,CHEMPLASTS,1,Chemplast Sanmar,,,,5,NA,ES,EQ,CHEMPLAST SANMAR LIMITED
NSE,E,547,EQUITY,0,BRITANNIA,1,Britannia Industries,,,,50,NA,ES,EQ,BRITANNIA INDUSTRIES LTD
NSE,E,5475,EQUITY,0,GRSE,1,Garden Reach Shipbuilders,,,,10,NA,ES,EQ,GARDEN REACH SHIP&ENG LTD
NSE,E,5501,EQUITY,0,YUKEN,1,Yuken,,,,5,NA,ES,EQ,YUKEN INDIA LIMITED
NSE,E,5507,EQUITY,0,SERVOTECH,1,Servotech Renewable  Power,,,,1,NA,ES,EQ,SERVOTECH REN POW SYS LTD
NSE,E,5516,EQUITY,0,JAIPURKURT,1,Nandani Creation,,,,1,NA,ES,EQ,NANDANI CREATION LIMITED
NSE,E,5528,EQUITY,0,KOTHARIPRO,1,Kothari Products,,,,1,NA,ES,EQ,KOTHARI PRODUCTS LTD
NSE,E,553,EQUITY,0,RELINFRA,1,Reliance Infrastructure,,,,5,NA,ES,EQ,RELIANCE INFRASTRUCTU LTD
NSE,E,5549,EQUITY,0,ABMINTLLTD,1,ABM International,,,,1,NA,ES,EQ,ABM INTERNATIONAL LTD
NSE,E,5578,EQUITY,0,AMIORG,1,AMI ORGANICS LIMITED,,,,10,NA,Other,EQ,AMI ORGANICS LIMITED
NSE,E,5585,EQUITY,0,VIJAYA,1,Vijaya Diagnostic Centre,,,,10,NA,ES,EQ,VIJAYA DIAGNOSTIC CEN LTD
NSE,E,5606,EQUITY,0,INTLCONV,1,International Conveyors,,,,1,NA,ES,EQ,INTL CONVEYORS LIMITED
NSE,E,5610,EQUITY,0,ASTRAZEN,1,AstraZeneca Pharma,,,,50,NA,ES,EQ,ASTRAZENECA PHARMA IND LT
NSE,E,5614,EQUITY,0,GANESHBE,1,Ganesh Benzoplast,,,,1,NA,ES,EQ,GANESH BENZOPLAST LIMITED
NSE,E,5622,EQUITY,0,ITDCEM,1,ITD Cementation,,,,5,NA,ES,EQ,ITD CEMENTATION INDIA LTD
NSE,E,5633,EQUITY,0,J&KBANK,1,Jammu & Kashmir Bank,,,,1,NA,ES,EQ,J & K BANK LTD.
NSE,E,5650,EQUITY,0,SHANTI,1,Shanti Overseas,,,,1,NA,ES,EQ,SHANTI OVERSEAS INDIA LTD
NSE,E,5688,EQUITY,0,ARCHIES,1,Archies,,,,1,NA,ES,EQ,ARCHIES LTD
NSE,E,5701,EQUITY,0,CUB,1,City Union Bank,,,,1,NA,ES,EQ,CITY UNION BANK LTD
NSE,E,5732,EQUITY,0,AXISCETF,1,Axis Nifty Consumption ETF,,,,1,NA,ETF,EQ,AXISAMC - AXISCETF
NSE,E,5748,EQUITY,0,CYIENT,1,Cyient,,,,10,NA,ES,EQ,CYIENT LIMITED
NSE,E,5751,EQUITY,0,SANSERA,1,Sansera Engineering,,,,10,NA,ES,EQ,SANSERA ENGINEERING LTD
NSE,E,578,EQUITY,0,LIKHITHA,1,Likhitha Infrastructure,,,,5,NA,ES,EQ,LIKHITHA INFRASTRUC LTD
NSE,E,5782,EQUITY,0,MASPTOP50,1,Mirae Asset S&P 500 Top 50 ETF,,,,1,NA,ETF,EQ,MIRAEAMC - MASPTOP50
NSE,E,583,EQUITY,0,CANFINHOME,1,Can Fin Homes,,,,5,NA,ES,EQ,CAN FIN HOMES LTD
NSE,E,5851,EQUITY,0,BANKNIFTY1,1,Kotak Nifty Bank ETF,,,,1,NA,ETF,EQ,KOTAKMAMC-KOTAKBKETF
NSE,E,5865,EQUITY,0,LAGNAM,1,Lagnam Spintex,,,,1,NA,ES,EQ,LAGNAM SPINTEX LIMITED
NSE,E,5900,EQUITY,0,AXISBANK,1,Axis Bank,,,,10,NA,ES,EQ,AXIS BANK LIMITED
NSE,E,5911,EQUITY,0,PARAS,1,Paras Defence Space Tech,,,,10,NA,ES,EQ,PARAS DEF AND SPCE TECH L
NSE,E,592,EQUITY,0,GRAPHITE,1,Graphite,,,,5,NA,ES,EQ,GRAPHITE INDIA LTD
NSE,E,5926,EQUITY,0,INTELLECT,1,Intellect Design Arena,,,,5,NA,ES,EQ,INTELLECT DESIGN ARENA
NSE,E,5938,EQUITY,0,MONTECARLO,1,Monte Carlo Fashions,,,,5,NA,ES,EQ,MONTE CARLO FASHIONS LTD.
NSE,E,5948,EQUITY,0,SOUTHBANK,1,South Indian Bank,,,,1,NA,ES,EQ,THE SOUTH INDIAN BANK LTD
NSE,E,595,EQUITY,0,CARBORUNIV,1,Carborundum Universal,,,,10,NA,ES,EQ,CARBORUNDUM UNIVERSAL LTD
NSE,E,5957,EQUITY,0,BSLSENETFG,1,Aditya Birla Sensex ETF,,,,1,NA,ETF,EQ,BIRLASLAMC - BSLSENETFG
NSE,E,6006,EQUITY,0,COASTCORP,1,Coastal Corporation,,,,1,NA,ES,EQ,COASTAL CORPORATION LTD
NSE,E,6018,EQUITY,0,ABSLAMC,1,Aditya Birla Sun Life AMC,,,,5,NA,ES,EQ,ADIT BIRL SUN LIF AMC LTD
NSE,E,6040,EQUITY,0,EIFFL,1,Euro India Fresh Foods,,,,1,NA,ES,EQ,EURO (I) FRESH FOODS LTD
NSE,E,6062,EQUITY,0,LICNETFGSC,1,LIC Nifty 10 Year G-Sec ETF,,,,1,NA,ETF,EQ,LICNAMC - LICNMFET
NSE,E,6066,EQUITY,0,ATGL,1,Adani Total Gas,,,,5,NA,ES,EQ,ADANI TOTAL GAS LIMITED
NSE,E,6068,EQUITY,0,AIROLAM,1,Airo Lam,,,,1,NA,ES,EQ,AIRO LAM LIMITED
NSE,E,6125,EQUITY,0,GOODLUCK,1,Goodluck,,,,5,NA,ES,EQ,GOODLUCK INDIA LIMITED
NSE,E,6156,EQUITY,0,ARTNIRMAN,1,Art Nirman,,,,1,NA,ES,EQ,ART NIRMAN LIMITED
NSE,E,6164,EQUITY,0,BHAGCHEM,1,Bhagiradha Chemicals & Industries,,,,5,NA,ES,EQ,BHAGIRADHA CHEM & INDS L
NSE,E,619,EQUITY,0,CENTENKA,1,Century Enka,,,,5,NA,ES,EQ,CENTURY ENKA LTD
NSE,E,6198,EQUITY,0,FCL,1,Fineotex Chemical,,,,1,NA,ES,EQ,FINEOTEX CHEMICAL LIMITED
NSE,E,6216,EQUITY,0,CAMLINFINE,1,Camlin Fine Sciences,,,,1,NA,ES,EQ,CAMLIN FINE SCIENCES LTD
NSE,E,6218,EQUITY,0,SIKKO,1,SIKKO Industries,,,,1,NA,ES,EQ,SIKKO INDUSTRIES LIMITED
NSE,E,6227,EQUITY,0,DTIL,1,Dhunseri Tea & Industries,,,,1,NA,ES,EQ,DHUNSERI TEA & IND. LTD.
NSE,E,6232,EQUITY,0,3IINFOLTD,1,3I Infotech,,,,1,NA,ES,EQ,3I INFOTECH LIMITED
NSE,E,625,EQUITY,0,ABREL,1,Aditya Birla Real Estate ,,,,10,NA,ES,EQ,ADITYA BIRLA REAL EST LTD
NSE,E,6278,EQUITY,0,MEDICAMEQ,1,Medicamen Biotech,,,,5,NA,ES,EQ,MEDICAMEN BIOTECH LIMITED
NSE,E,628,EQUITY,0,CESC,1,CESC,,,,1,NA,ES,EQ,CESC LTD
NSE,E,6286,EQUITY,0,GULPOLY,1,Gulshan Polyols,,,,1,NA,ES,EQ,GULSHAN POLYOLS LIMITED
NSE,E,6297,EQUITY,0,HEALTHY,1,Aditya Birla Nifty Healthcare ETF,,,,1,NA,ETF,EQ,BIRLASLAMC - HEALTHY
NSE,E,6302,EQUITY,0,APOLSINHOT,1,Apollo Sindoori Hotel,,,,10,NA,ES,EQ,APOLLO SINDOORI HOTEL LTD
NSE,E,634,EQUITY,0,IGARASHI,1,Igarashi Motors,,,,5,NA,ES,EQ,IGARASHI MOTORS INDIA LTD
NSE,E,6353,EQUITY,0,NIFTYETF,1,Mirae Asset Nifty 50 ETF,,,,1,NA,ETF,EQ,MIRAEAMC - MAN50ETF
NSE,E,6364,EQUITY,0,NATIONALUM,1,NALCO,,,,1,NA,ES,EQ,NATIONAL ALUMINIUM CO LTD
NSE,E,637,EQUITY,0,CHAMBLFERT,1,Chambal Fertilisers & Chemicals,,,,5,NA,ES,EQ,CHAMBAL FERTILIZERS LTD
NSE,E,6385,EQUITY,0,CCHHL,1,Country Club Hospitality,,,,1,NA,ES,EQ,COUNTRY CLUB HOSP HOL LTD
NSE,E,6407,EQUITY,0,LAMBODHARA,1,Lambodhara Textiles,,,,1,NA,ES,EQ,LAMBODHARA TEXTILES LTD.
NSE,E,641,EQUITY,0,DNAMEDIA,1,Diligent Media Corporation,,,,1,NA,ES,EQ,DILIGENT MEDIA CORP LTD.
NSE,E,6417,EQUITY,0,KRITI,1,Kriti Industries India,,,,1,NA,ES,EQ,KRITI INDUSTRIES IND LTD
NSE,E,6422,EQUITY,0,MANORG,1,Mangalam Organics,,,,5,NA,ES,EQ,MANGALAM ORGANICS LIMITED
NSE,E,6445,EQUITY,0,TECHNOE,1,Techno Electric & Engineering,,,,10,NA,ES,EQ,TECHNO ELEC & ENG CO. LTD
NSE,E,6446,EQUITY,0,CONSUMIETF,1,ICICI Pru Nifty Consumption ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - ICICICONSU
NSE,E,6462,EQUITY,0,TECH,1,Aditya Birla Nifty IT ETF,,,,1,NA,ETF,EQ,BIRLASLAMC - TECH
NSE,E,6543,EQUITY,0,GRPLTD,1,GRP,,,,10,NA,ES,EQ,GRP LIMITED
NSE,E,6545,EQUITY,0,NYKAA,1,Nykaa,,,,1,NA,ES,EQ,FSN E COMMERCE VENTURES
NSE,E,6568,EQUITY,0,LAXMICOT,1,Laxmi Cotspin,,,,1,NA,ES,EQ,LAXMI COTSPIN LIMITED
NSE,E,6579,EQUITY,0,FINOPB,1,Fino Payments Bank,,,,1,NA,ES,EQ,FINO PAYMENTS BANK LTD
NSE,E,6596,EQUITY,0,SONATSOFTW,1,Sonata Software,,,,5,NA,ES,EQ,SONATA SOFTWARE LTD
NSE,E,6600,EQUITY,0,GENUSPAPER,1,Genus Paper & Boards,,,,1,NA,ES,EQ,GENUS P&B LIMITED
NSE,E,6606,EQUITY,0,EQUAL50ADD,1,DSP Nifty 50 Equal Weight ETF,,,,1,NA,ETF,EQ,DSPAMC - DSPNEWETF
NSE,E,6643,EQUITY,0,SJS,1,SJS Enterprises,,,,5,NA,ES,EQ,SJS ENTERPRISES LIMITED
NSE,E,6656,EQUITY,0,POLICYBZR,1,PB FinTech,,,,10,NA,ES,EQ,PB FINTECH LIMITED
NSE,E,6663,EQUITY,0,SIGACHI,1,Sigachi Industries,,,,1,NA,ES,EQ,SIGACHI INDUSTRIES LTD
NSE,E,6673,EQUITY,0,FOODSIN,1,Foods & Inns,,,,1,NA,ES,EQ,FOODS & INNS LIMITED
NSE,E,6705,EQUITY,0,PAYTM,1,One 97 Communications,,,,5,NA,ES,EQ,ONE 97 COMMUNICATIONS LTD
NSE,E,6711,EQUITY,0,IVC,1,IL&FS Investment Managers,,,,1,NA,ES,EQ,IL&FS INVESTMENT MANAGERS
NSE,E,6713,EQUITY,0,MOLDTKPAC,1,Mold-Tek Packaging,,,,5,NA,ES,EQ,MOLD-TEK PACKAGING LTD
NSE,E,6718,EQUITY,0,SAPPHIRE,1,Sapphire Foods,,,,5,NA,ES,EQ,SAPPHIRE FOODS INDIA LTD
NSE,E,6733,EQUITY,0,JINDALSTEL,1,Jindal Steel,,,,5,NA,ES,EQ,JINDAL STEEL & POWER LTD
NSE,E,676,EQUITY,0,EXIDEIND,1,Exide Industries,,,,5,NA,ES,EQ,EXIDE INDUSTRIES LTD
NSE,E,6782,EQUITY,0,NIPPOBATRY,1,Indo National,,,,5,NA,ES,EQ,INDO-NATIONAL LIMITED
NSE,E,6792,EQUITY,0,SBC,1,SBC Exports,,,,1,NA,ES,EQ,SBC EXPORTS LIMITED
NSE,E,6803,EQUITY,0,STEELCAS,1,Steelcast,,,,5,NA,ES,EQ,STEELCAST LIMITED
NSE,E,6818,EQUITY,0,LATENTVIEW,1,Latent View Analytics,,,,5,NA,ES,EQ,LATENT VIEW ANALYTICS LTD
NSE,E,6836,EQUITY,0,FOCUS,1,Focus Lighting & Fixtures,,,,1,NA,ES,EQ,FOCUS LIGHTG & FIXTRS LTD
NSE,E,6843,EQUITY,0,SMLT,1,Sarthak Metals,,,,1,NA,ES,EQ,SARTHAK METALS LIMITED
NSE,E,6848,EQUITY,0,GREENLAM,1,Greenlam Industries,,,,1,NA,ES,EQ,GREENLAM INDUSTRIES LTD.
NSE,E,685,EQUITY,0,CHOLAFIN,1,Cholamandalam Investment,,,,10,NA,ES,EQ,CHOLAMANDALAM IN & FIN CO
NSE,E,6863,EQUITY,0,BAJAJHCARE,1,Bajaj HealthCare,,,,5,NA,ES,EQ,BAJAJ HEALTHCARE LIMITED
NSE,E,6908,EQUITY,0,VISHNU,1,Vishnu Chemicals,,,,5,NA,ES,EQ,VISHNU CHEMICALS LIMITED
NSE,E,6913,EQUITY,0,RPPL,1,RAJSHREE POLYPACK LTD,,,,1,NA,ES,EQ,RAJSHREE POLYPACK LTD
NSE,E,694,EQUITY,0,CIPLA,1,Cipla,,,,10,NA,ES,EQ,CIPLA LTD
NSE,E,6943,EQUITY,0,TARSONS,1,Tarsons Products,,,,5,NA,ES,EQ,TARSONS PRODUCTS LIMITED
NSE,E,6944,EQUITY,0,GANECOS,1,Ganesha Ecosphere,,,,10,NA,ES,EQ,GANESHA ECOSPHERE LIMITED
NSE,E,6951,EQUITY,0,LINC,1,Linc,,,,1,NA,ES,EQ,LINC LIMITED
